CriterionID	Subsection	Description	MaxMark	RunFrom	Commands	ExpectedResult	Notes
A4.4.5	A4.4	Backup script создаёт timestamped directory на storage-a4	0.33	maint-a4	ssh root@10.44.40.20 'systemctl start a4-backup.service'; ssh root@10.44.30.10 'find /srv/backups/svc-a4 -maxdepth 1 -type d -regextype posix-extended -regex ".*/[0-9]{8}-[0-9]{6}" | sort | tail -1'	После запуска service появляется каталог с timestamp в требуемом формате.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.6	A4.4	Backup содержит требуемые данные и относительную структуру путей	0.4	maint-a4	ssh root@10.44.30.10 'cd /srv/backups/svc-a4/latest && find srv/a4-service etc -maxdepth 4 -type f -o -type d | sort'	Вывод содержит srv/a4-service/config/app.conf, srv/a4-service/data/critical.txt, etc/fstab, etc/rsyslog.conf, etc/rsyslog.d/...	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.7	A4.4	manifest.sha256 создан в стандартном формате sha256sum	0.28	maint-a4	ssh root@10.44.30.10 'cd /srv/backups/svc-a4/latest && test -s manifest.sha256 && head -n 20 manifest.sha256'	Файл существует; строки содержат SHA256 hash и relative path.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.8	A4.4	manifest.sha256 успешно проверяется	0.24	maint-a4	ssh root@10.44.30.10 'cd /srv/backups/svc-a4/latest && sha256sum -c manifest.sha256'	Все проверяемые файлы получают OK.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.9	A4.4	Symlink latest указывает на последний backup	0.24	maint-a4	ssh root@10.44.30.10 'readlink -f /srv/backups/svc-a4/latest; ls -ld /srv/backups/svc-a4/latest'	latest является symlink на существующий timestamped backup directory.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.10	A4.4	Локальный backup log создаётся и содержит запись о запуске	0.24	maint-a4	ssh root@10.44.40.20 'test -s /var/log/a4-service/backup.log && tail -n 30 /var/log/a4-service/backup.log'	Лог не пустой; содержит время/результат backup run.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.11	A4.4	A4_BACKUP_OK создаётся локально после успешного backup	0.24	maint-a4	ssh root@10.44.40.20 'systemctl start a4-backup.service'; sleep 2; ssh root@10.44.40.20 'grep A4_BACKUP_OK /var/log/a4-service/backup.log /var/log/syslog /var/log/messages 2>/dev/null | tail'	Marker A4_BACKUP_OK создан самим backup process и найден локально на svc-a4. Экспертная команда не должна создавать marker через logger.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.12	A4.4	systemd service a4-backup.service создан корректно	0.33	maint-a4	ssh root@10.44.40.20 'systemctl cat a4-backup.service; systemctl start a4-backup.service; systemctl status --no-pager a4-backup.service'	Unit существует; ExecStart указывает на a4-backup-svc.sh или эквивалент; start завершается без ошибок.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.13	A4.4	systemd timer a4-backup.timer enabled и active	0.28	maint-a4	ssh root@10.44.40.20 'systemctl is-enabled a4-backup.timer; systemctl is-active a4-backup.timer; systemctl list-timers --all | grep a4-backup; systemctl cat a4-backup.timer'	Timer enabled и active; unit содержит допустимое расписание: OnUnitActiveSec=15min, OnUnitActiveSec=1h, OnCalendar=*:0/15, OnCalendar=hourly или эквивалент каждые 15 минут/каждый час.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.4.14	A4.4	Повторный backup не перезаписывает предыдущий timestamped backup	0.19	maint-a4	ssh root@10.44.40.20 'systemctl start a4-backup.service; sleep 2; systemctl start a4-backup.service'; ssh root@10.44.30.10 'find /srv/backups/svc-a4 -maxdepth 1 -type d -name "20*" | wc -l'	Количество timestamped backup directories не менее 2 после повторных запусков.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.1	A4.5	Latest backup существует до restore validation	0.26	maint-a4	ssh root@10.44.30.10 'test -e /srv/backups/svc-a4/latest/manifest.sha256; test -e /srv/backups/svc-a4/latest/srv/a4-service/data/critical.txt; echo latest-ok'	Вывод содержит latest-ok.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.2	A4.5	Restore procedure/script подготовлен	0.31	maint-a4	ssh root@10.44.40.20 'ls -l /usr/local/sbin/a4-restore-svc.sh 2>/dev/null || true'; ssh root@10.44.20.20 'grep -Ei "restore|critical.txt|manifest|sha256" /opt/grading/a4/restore-proof.txt'	Есть исполняемый restore script или evidence с точными командами восстановления.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.3	A4.5	critical.txt восстановлен с требуемым содержимым	0.41	maint-a4	ssh root@10.44.40.20 'cat /srv/a4-service/data/critical.txt'	Вывод содержит A4_CRITICAL_DATA.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.4	A4.5	Checksum восстановленного critical.txt совпадает с manifest latest backup	0.44	maint-a4	ssh root@10.44.30.10 "awk '\$NF==\"srv/a4-service/data/critical.txt\"{print \$1}' /srv/backups/svc-a4/latest/manifest.sha256"; ssh root@10.44.40.20 'sha256sum /srv/a4-service/data/critical.txt'	Hash восстановленного файла совпадает с hash из manifest.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.5	A4.5	Restore validation реально выполнялась после удаления/перемещения файла	0.31	maint-a4	ssh root@10.44.20.20 'cat /opt/grading/a4/restore-proof.txt'	Evidence содержит команды удаления/перемещения, восстановления, проверки содержимого и checksum.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.6	A4.5	A4_RESTORE_OK доставлен в central logs	0.31	maint-a4	ssh root@10.44.40.10 'grep -R A4_RESTORE_OK /var/log/remote /var/log/syslog 2>/dev/null | tail'	Central logs содержат A4_RESTORE_OK от svc-a4.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.7	A4.5	Restore не ломает последующие backup runs	0.26	maint-a4	ssh root@10.44.40.20 'systemctl start a4-backup.service'; ssh root@10.44.30.10 'cd /srv/backups/svc-a4/latest && sha256sum -c manifest.sha256 >/tmp/a4-manifest-check.out && tail -n 5 /tmp/a4-manifest-check.out'	service стартует без ошибок; latest manifest проходит проверку.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.5.8	A4.5	restore-proof.txt содержит checksum до/после и итог PASS/FAIL	0.2	maint-a4	ssh root@10.44.20.20 'grep -Ei "sha256|before|after|PASS|FAIL|A4_CRITICAL_DATA" /opt/grading/a4/restore-proof.txt'	В файле видны checksum и итоговая оценка проверки.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.1	A4.6	log-a4 принимает syslog по TCP/514	0.3	maint-a4	ssh root@10.44.40.10 'ss -ltnp | grep :514; grep -R "imtcp\|InputTCPServerRun\|514" /etc/rsyslog.conf /etc/rsyslog.d 2>/dev/null'	TCP/514 слушает rsyslog; конфигурация TCP input включена.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.2	A4.6	Syslog forwarding настроен с sh-router-a4	0.22	maint-a4	ssh root@10.44.10.1 'logger A4_SH_SYSLOG_TEST'; sleep 2; ssh root@10.44.40.10 'grep -R A4_SH_SYSLOG_TEST /var/log/remote /var/log/syslog 2>/dev/null | tail'	Marker виден в central logs.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.3	A4.6	Syslog forwarding настроен с sz-router-a4	0.22	maint-a4	ssh root@10.44.20.1 'logger A4_SZ_SYSLOG_TEST'; sleep 2; ssh root@10.44.40.10 'grep -R A4_SZ_SYSLOG_TEST /var/log/remote /var/log/syslog 2>/dev/null | tail'	Marker виден в central logs.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.4	A4.6	Syslog forwarding настроен с svc-a4	0.22	maint-a4	ssh root@10.44.40.20 'logger A4_SVC_SYSLOG_TEST'; sleep 2; ssh root@10.44.40.10 'grep -R A4_SVC_SYSLOG_TEST /var/log/remote /var/log/syslog 2>/dev/null | tail'	Marker виден в central logs.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.5	A4.6	Syslog forwarding настроен с storage-a4	0.22	maint-a4	ssh root@10.44.30.10 'logger A4_STORAGE_SYSLOG_TEST'; sleep 2; ssh root@10.44.40.10 'grep -R A4_STORAGE_SYSLOG_TEST /var/log/remote /var/log/syslog 2>/dev/null | tail'	Marker виден в central logs.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.6	A4.6	Логи сохраняются в формате /var/log/remote/<hostname>.log	0.27	maint-a4	ssh root@10.44.40.10 'ls -l /var/log/remote; for f in sh-router-a4.log sz-router-a4.log svc-a4.log storage-a4.log; do test -s /var/log/remote/$f && echo $f OK; done'	Существуют непустые файлы для требуемых отправителей.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.7	A4.6	A4_BACKUP_OK виден в central logs	0.18	maint-a4	ssh root@10.44.40.10 'grep -R A4_BACKUP_OK /var/log/remote /var/log/syslog 2>/dev/null | tail'	Найдена запись A4_BACKUP_OK.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.8	A4.6	A4_RESTORE_OK виден в central logs	0.18	maint-a4	ssh root@10.44.40.10 'grep -R A4_RESTORE_OK /var/log/remote /var/log/syslog 2>/dev/null | tail'	Найдена запись A4_RESTORE_OK.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.9	A4.6	A4-SH-DROP виден в central logs	0.22	maint-a4	ssh root@10.44.10.20 'nc -vz -w3 storage-a4.cedar.a4.local 445 || true'; sleep 2; ssh root@10.44.40.10 'grep -R A4-SH-DROP /var/log/remote /var/log/syslog 2>/dev/null | tail'	Central logs содержат A4-SH-DROP.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.10	A4.6	A4-SZ-DROP виден в central logs	0.22	maint-a4	ssh root@10.44.10.1 'nc -s 198.51.101.10 -vz -w3 10.44.30.10 445 || true'; sleep 2; ssh root@10.44.40.10 'grep -R A4-SZ-DROP /var/log/remote /var/log/syslog 2>/dev/null | tail'	Central logs содержат A4-SZ-DROP.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.11	A4.6	Локальный custom log /var/log/a4-service/backup.log существует	0.13	maint-a4	ssh root@10.44.40.20 'test -s /var/log/a4-service/backup.log && ls -l /var/log/a4-service/backup.log && tail -n 10 /var/log/a4-service/backup.log'	Файл существует, не пустой, содержит backup events.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.12	A4.6	logrotate для /var/log/a4-service/*.log настроен на svc-a4	0.22	maint-a4	ssh root@10.44.40.20 'grep -R "/var/log/a4-service" /etc/logrotate.conf /etc/logrotate.d -n; logrotate -d /etc/logrotate.conf | grep -A8 a4-service'	Конфигурация содержит требуемые directives.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.13	A4.6	logrotate для /var/log/remote/*.log настроен на log-a4	0.22	maint-a4	ssh root@10.44.40.10 'grep -R "/var/log/remote" /etc/logrotate.conf /etc/logrotate.d -n; logrotate -d /etc/logrotate.conf | grep -A8 remote'	Конфигурация содержит требуемые directives.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.6.14	A4.6	Syslog forwarding сохраняется после restart rsyslog на required senders	0.18	maint-a4	for h in 10.44.10.1 10.44.20.1 10.44.40.20 10.44.30.10; do echo ===$h===; ssh root@$h 'systemctl restart rsyslog; systemctl is-active rsyslog; logger A4_SYSLOG_RESTART_TEST_$(hostname)'; done; sleep 2; ssh root@10.44.40.10 'systemctl restart rsyslog; systemctl is-active rsyslog; grep -R A4_SYSLOG_RESTART_TEST /var/log/remote /var/log/syslog 2>/dev/null | tail'	rsyslog active на log-a4 и required senders; central logs содержат A4_SYSLOG_RESTART_TEST от required senders.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.1	A4.7	nftables включён и активен на обоих gateway	0.28	maint-a4	for h in 10.44.10.1 10.44.20.1; do echo ===$h===; ssh root@$h 'systemctl is-enabled nftables; systemctl is-active nftables; nft list ruleset'; done	nftables enabled/active; ruleset не пустой.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.2	A4.7	Gateway firewall реализован на gateway-узлах, а не только на серверах	0.18	maint-a4	ssh root@10.44.10.1 'nft list ruleset | grep -Ei "hook forward|type filter"'; ssh root@10.44.20.1 'nft list ruleset | grep -Ei "hook forward|type filter"'	На обоих gateway есть forward chain/filter hooks.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.3	A4.7	DNS traffic к log-a4 разрешён из internal networks	0.18	maint-a4	ssh root@10.44.10.20 'dig @log-a4.cedar.a4.local storage-a4.cedar.a4.local A +short'; ssh root@10.44.30.10 'dig @log-a4.cedar.a4.local svc-a4.cedar.a4.local A +short'	Запросы получают корректные ответы.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.4	A4.7	NFSv4 TCP/2049 разрешён от sh-operator-a4 и maint-a4 к storage-a4	0.23	maint-a4	ssh root@10.44.10.20 'nc -vz -w3 storage-a4.cedar.a4.local 2049'; ssh root@10.44.20.20 'nc -vz -w3 storage-a4.cedar.a4.local 2049'	Обе проверки TCP/2049 успешны.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.5	A4.7	Samba TCP/445 разрешён только от maint-a4 к storage-a4	0.23	maint-a4	ssh root@10.44.20.20 'nc -vz -w3 storage-a4.cedar.a4.local 445'; ssh root@10.44.10.20 'nc -vz -w3 storage-a4.cedar.a4.local 445 || true'	maint succeeds; sh-operator fails.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.6	A4.7	Forbidden Samba из Shanghai формирует A4-SH-DROP	0.23	maint-a4	ssh root@10.44.10.20 'nc -vz -w3 storage-a4.cedar.a4.local 445 || true'; ssh root@10.44.10.1 'nft list ruleset | grep A4-SH-DROP'	Соединение запрещено; ruleset содержит log prefix A4-SH-DROP.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.7	A4.7	SSH TCP/22 для backupsvc от svc-a4 к storage-a4 разрешён	0.18	maint-a4	ssh root@10.44.40.20 "nc -vz -w3 storage-a4.cedar.a4.local 22; ssh -o BatchMode=yes -o ConnectTimeout=5 backupsvc@storage-a4.cedar.a4.local 'echo ssh-ok'"	TCP/22 доступен, key-based SSH работает.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.8	A4.7	maint-a4 имеет SSH-доступ ко всем узлам для evidence/scoring	0.18	maint-a4	ssh root@10.44.20.20 'for h in sh-router-a4 sh-operator-a4 sz-router-a4 storage-a4 log-a4 svc-a4; do ssh -o BatchMode=yes -o ConnectTimeout=4 root@$h hostname; done'	maint-a4 успешно подключается к каждому узлу по SSH root key.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.9	A4.7	Syslog TCP/514 flows разрешены от требуемых отправителей к log-a4	0.18	maint-a4	for h in 10.44.10.1 10.44.20.1 10.44.40.20 10.44.30.10; do echo ===$h===; ssh root@$h 'nc -vz -w3 log-a4.cedar.a4.local 514'; done	Все required senders имеют доступ к TCP/514.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.10	A4.7	WAN-source 198.51.101.0/24 к internal services запрещён	0.35	maint-a4	ssh root@10.44.10.1 'for dst in 10.44.30.10 10.44.40.10 10.44.40.20; do for p in 22 53 445 514 2049; do echo TCP $dst:$p; nc -s 198.51.101.10 -vz -w2 $dst $p || true; done; done; echo UDP_DNS_TEST; dig -b 198.51.101.10 @10.44.40.10 cedar.a4.local SOA +time=2 +tries=1 || true'	Нет успешных TCP-подключений к internal services с source 198.51.101.10; UDP/TCP DNS с WAN-source не получает нормальный доступ к internal DNS service.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.11	A4.7	WAN-source deny формирует A4-SZ-DROP на sz-router-a4	0.23	maint-a4	ssh root@10.44.10.1 'nc -s 198.51.101.10 -vz -w3 10.44.30.10 445 || true'; ssh root@10.44.20.1 'nft list ruleset | grep A4-SZ-DROP'	ruleset содержит prefix A4-SZ-DROP; central logs должны подтверждать событие в A4.6.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.12	A4.7	Required ICMP/ICMPv6 diagnostic pairs разрешены	0.14	maint-a4	ssh root@10.44.10.20 'ping -c2 storage-a4.cedar.a4.local; ping -6 -c2 2001:db8:a4:30::10'; ssh root@10.44.20.20 'ping -c2 storage-a4.cedar.a4.local; ping -c2 log-a4.cedar.a4.local; ping -c2 svc-a4.cedar.a4.local; ping -6 -c2 2001:db8:a4:30::10; ping -6 -c2 2001:db8:a4:40::10; ping -6 -c2 2001:db8:a4:40::20'	Все перечисленные IPv4 и IPv6 diagnostic pings успешны для required pairs.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.13	A4.7	NAT/masquerade/SNAT между internal networks отсутствует	0.18	maint-a4	ssh root@10.44.10.1 'nft list ruleset | grep -Ei "masquerade|snat" || true'; ssh root@10.44.20.1 'nft list ruleset | grep -Ei "masquerade|snat" || true'	Нет NAT rules для internal networks.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.7.14	A4.7	Firewall rules сохраняются после restart/reboot	0.23	maint-a4	for h in 10.44.10.1 10.44.20.1; do echo ===$h===; ssh root@$h 'systemctl restart nftables; systemctl is-active nftables; nft list ruleset | grep -E "A4-SH-DROP|A4-SZ-DROP|hook forward"'; done	ruleset присутствует после restart и содержит ключевые правила.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.1	A4.8	Каталог /opt/grading/a4 создан на maint-a4	0.09	maint-a4	ssh root@10.44.20.20 'test -d /opt/grading/a4 && ls -ld /opt/grading/a4'	Каталог существует на maint-a4.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.2	A4.8	a4-selfcheck.sh создан и исполняемый	0.09	maint-a4	ssh root@10.44.20.20 'ls -l /opt/a4-checks/a4-selfcheck.sh; test -x /opt/a4-checks/a4-selfcheck.sh'	Файл существует и исполняемый.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.3	A4.8	checks.txt содержит команды, вывод и PASS/FAIL по основным блокам	0.16	maint-a4	ssh root@10.44.20.20 'grep -Ei "Command:|Expected:|Actual:|Result:|PASS|FAIL" /opt/grading/a4/checks.txt | head -n 80'	checks.txt содержит команды, фактический вывод и PASS/FAIL.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.4	A4.8	storage-layout.txt содержит доказательства LVM/mount/fstab	0.09	maint-a4	ssh root@10.44.20.20 'grep -Ei "lsblk|pvs|vgs|lvs|blkid|findmnt|fstab|vg_a4_storage" /opt/grading/a4/storage-layout.txt'	Файл содержит ключевые команды/выводы storage.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.5	A4.8	file-services.txt содержит доказательства NFS/ACL/Samba	0.09	maint-a4	ssh root@10.44.20.20 'grep -Ei "exportfs|getfacl|nfs|smbclient|olga|danil|projects" /opt/grading/a4/file-services.txt'	Файл содержит проверки NFS/ACL/Samba и пользователей.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.6	A4.8	backup-restore.txt и restore-proof.txt содержат backup/restore evidence	0.09	maint-a4	ssh root@10.44.20.20 'grep -Ei "manifest|sha256|latest|a4-backup|timer|critical|restore" /opt/grading/a4/backup-restore.txt /opt/grading/a4/restore-proof.txt'	Файлы содержат достаточные доказательства backup и restore.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.7	A4.8	logs.txt и firewall.txt содержат central logs и nftables evidence	0.09	maint-a4	ssh root@10.44.20.20 'grep -Ei "A4_BACKUP_OK|A4_RESTORE_OK|A4-SH-DROP|A4-SZ-DROP|nft|logrotate|rsyslog" /opt/grading/a4/logs.txt /opt/grading/a4/firewall.txt'	Файлы содержат требуемые markers/rules/logrotate proof.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A4.8.8	A4.8	notes.txt заполнен корректно	0.05	maint-a4	ssh root@10.44.20.20 'test -s /opt/grading/a4/notes.txt && cat /opt/grading/a4/notes.txt'	Файл не пустой; содержит none или понятные ограничения.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
