CriterionID	Subsection	Description	MaxMark	RunFrom	Commands	ExpectedResult	Notes
A5.4.15	A5.4	Интерактивный login nora и erlan с Skill39@A5 работает на обоих clients	0.25	idm-a5	ssh root@10.55.10.100 "command -v sshpass >/dev/null 2>&1 || echo SH_SSHPASS_MISSING; sshpass -p 'Skill39@A5' ssh -o StrictHostKeyChecking=no -o PubkeyAuthentication=no nora@localhost 'id' 2>&1; sshpass -p 'Skill39@A5' ssh -o StrictHostKeyChecking=no -o PubkeyAuthentication=no erlan@localhost 'id' 2>&1"; ssh root@10.55.20.100 "command -v sshpass >/dev/null 2>&1 || echo SZ_SSHPASS_MISSING; sshpass -p 'Skill39@A5' ssh -o StrictHostKeyChecking=no -o PubkeyAuthentication=no nora@localhost 'id' 2>&1; sshpass -p 'Skill39@A5' ssh -o StrictHostKeyChecking=no -o PubkeyAuthentication=no erlan@localhost 'id' 2>&1"	На обоих клиентах nora входит с uid=6501(nora) gid=5501(netops) и дополнительной группой 5502(webops); erlan входит с uid=6502(erlan) gid=5501(netops) без webops.	Требуется установленный sshpass и PasswordAuthentication yes на клиентских узлах для автоматической проверки; маркер SH_SSHPASS_MISSING/SZ_SSHPASS_MISSING в выводе явно отличает «sshpass отсутствует» от «вход не удался» — при его появлении выполнить вход вручную через консоль VM и классифицировать как WARN/manual-check.
A5.4.16	A5.4	Home directory создаётся автоматически при первом LDAP login	0.25	idm-a5	ssh root@10.55.10.100 'ls -ld /home/nora /home/erlan'; ssh root@10.55.20.100 'ls -ld /home/nora /home/erlan'	Домашние каталоги /home/nora и /home/erlan существуют и принадлежат соответствующим UID на обоих клиентах (созданы автоматически pam_mkhomedir при первом входе).	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.01	A5.5	Apache2 enabled/active и слушает TCP/443	0.25	idm-a5	ssh root@10.55.30.10 'systemctl is-enabled apache2; systemctl is-active apache2; ss -ltnp | grep :443'	apache2 enabled и active; TCP/443 в состоянии LISTEN.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.02	A5.5	VirtualHost/FQDN portal.atlas.a5.test корректен	0.25	idm-a5	ssh root@10.55.30.10 'apachectl -S 2>&1 | grep -i "portal.atlas.a5.test\|443"'	VirtualHost на порту 443 с ServerName portal.atlas.a5.test.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.03	A5.5	Portal certificate подписан именно CA с idm-a5 и валиден для portal.atlas.a5.test	0.25	idm-a5	ssh root@10.55.30.10 'CRT=$(grep -RoE "SSLCertificateFile[[:space:]]+\S+" /etc/apache2/sites-enabled/*.conf 2>/dev/null | sed -n "s/.*SSLCertificateFile[[:space:]]*//p" | head -n1); echo "CRT=$CRT"; openssl x509 -in "$CRT" -noout -subject -issuer -ext subjectAltName 2>&1'	subject/SAN содержит portal.atlas.a5.test; issuer соответствует локальному CA, выпущенному на idm-a5.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.04	A5.5	Оба clients доверяют CA idm-a5 и открывают portal без -k	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS -o /dev/null -w "%{http_code}\n" https://portal.atlas.a5.test/'; ssh root@10.55.20.100 'curl -sS -o /dev/null -w "%{http_code}\n" https://portal.atlas.a5.test/'	Оба клиента получают HTTP 200 без флага --insecure/-k (CA установлен в системное хранилище доверия).	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.05	A5.5	Главная HTTPS page содержит обе строки A5 PORTAL READY и portal-a5	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS https://portal.atlas.a5.test/'	Тело страницы содержит строки "A5 PORTAL READY" и "portal-a5".	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.06	A5.5	HTTP/80 перенаправляет на HTTPS/443	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS -o /dev/null -D - http://portal.atlas.a5.test/ | grep -i "^location\|^HTTP"'	Ответ 301/302 с заголовком Location: https://portal.atlas.a5.test/....	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.07	A5.5	Anonymous access к /secure/ запрещён	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS -o /dev/null -w "%{http_code}\n" https://portal.atlas.a5.test/secure/'	HTTP 401 без учётных данных.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.08	A5.5	nora с корректным LDAP password получает доступ	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS -o /dev/null -w "%{http_code}\n" -u "nora:Skill39@A5" https://portal.atlas.a5.test/secure/'	HTTP 200.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.09	A5.5	erlan проходит authentication, но получает authorization deny	0.25	idm-a5	ssh root@10.55.10.100 'curl -sS -o /dev/null -w "%{http_code}\n" -u "erlan:Skill39@A5" https://portal.atlas.a5.test/secure/'	HTTP 403 (аутентификация успешна, авторизация отклонена, так как erlan не в webops); не 401.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.10	A5.5	Apache использует AuthLDAPBindDN ldap-reader, а не anonymous/local password file	0.25	idm-a5	ssh root@10.55.30.10 'grep -riE "AuthLDAPBindDN|AuthLDAPURL|AuthBasicProvider|AuthType|AuthUserFile" /etc/apache2/sites-enabled/*.conf /etc/apache2/conf-enabled/*.conf 2>/dev/null'	AuthLDAPBindDN=uid=ldap-reader,ou=Services,dc=atlas,dc=a5,dc=test; AuthBasicProvider ldap; отсутствует AuthUserFile.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.11	A5.5	Apache→LDAP использует StartTLS/LDAPS с CA verification	0.25	idm-a5	ssh root@10.55.30.10 'grep -riE "AuthLDAPURL" /etc/apache2/sites-enabled/*.conf 2>/dev/null; grep -riE "TLS_CACERT|TLS_REQCERT" /etc/ldap/ldap.conf /etc/apache2/*.conf 2>/dev/null'	AuthLDAPURL использует ldap://...TLS или ldaps://; TLS_REQCERT не установлен в never.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.5.12	A5.5	Apache configuration persistent после restart	0.25	idm-a5	ssh root@10.55.30.10 'systemctl restart apache2; systemctl is-active apache2'; ssh root@10.55.10.100 'curl -sS -o /dev/null -w "%{http_code}\n" https://portal.atlas.a5.test/'	apache2 активен после restart; портал снова отвечает HTTP 200.	Требует согласования restart с экспертом (--post-reboot допустим). При отказе зависимости классифицировать primary/dependency failure.
A5.6.01	A5.6	Chrony работает как offline NTP source и разрешает internal networks	0.25	idm-a5	ssh root@10.55.40.10 'chronyc tracking; grep -E "^[[:space:]]*allow|^[[:space:]]*local[[:space:]]+stratum" /etc/chrony/chrony.conf'	chronyc tracking показывает валидный reference; конфигурация содержит allow для 10.55.10.0/24, 10.55.20.0/24, 10.55.30.0/24, 10.55.40.0/24 и local stratum.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.02	A5.6	Все шесть остальных nodes используют idm-a5 как основной time source	0.25	idm-a5	for h in 10.55.10.1 10.55.10.100 10.55.20.1 10.55.20.100 10.55.30.10 10.55.40.20; do echo ===$h===; ssh root@$h 'chronyc sources'; done	На каждом узле chronyc sources показывает выбранным (*) источник idm-a5/10.55.40.10.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.03	A5.6	Central rsyslog active и слушает именно TCP/514	0.25	idm-a5	ssh root@10.55.40.20 'systemctl is-active rsyslog; ss -ltnp | grep :514'	rsyslog активен; TCP/514 в состоянии LISTEN.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.04	A5.6	sh-gw, sz-gw, idm и portal настроены на rsyslog forwarding именно TCP/514	0.25	idm-a5	for h in 10.55.10.1 10.55.20.1 10.55.40.10 10.55.30.10; do echo ===$h===; ssh root@$h 'grep -RE "@@10.55.40.20|10\.55\.40\.20.*514" /etc/rsyslog.conf /etc/rsyslog.d 2>/dev/null'; done	На каждом из четырёх узлов настроена TCP-пересылка (@@) на 10.55.40.20:514.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.05	A5.6	Каждый required sender генерирует marker A5_READY <hostname>	0.25	idm-a5	ssh root@10.55.10.1 'logger "A5_READY sh-gw-a5"'; ssh root@10.55.20.1 'logger "A5_READY sz-gw-a5"'; ssh root@10.55.40.10 'logger "A5_READY idm-a5"'; ssh root@10.55.30.10 'logger "A5_READY portal-a5"'	Команда logger успешно выполняется на всех четырёх required senders.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.06	A5.6	Remote logs хранятся ровно /var/log/remote/<hostname>.log	0.25	idm-a5	ssh root@10.55.40.20 'ls -l /var/log/remote/'	Присутствуют файлы sh-gw-a5.log, sz-gw-a5.log, idm-a5.log, portal-a5.log.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.07	A5.6	Все четыре A5_READY markers получены централизованно	0.25	idm-a5	ssh root@10.55.40.20 'for h in sh-gw-a5 sz-gw-a5 idm-a5 portal-a5; do echo ===$h===; grep -F "A5_READY $h" /var/log/remote/$h.log 2>/dev/null | tail -n2; done'	Маркер A5_READY <hostname> найден в соответствующем файле /var/log/remote/<hostname>.log для всех четырёх отправителей.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.6.08	A5.6	После restart sender и receiver rsyslog TCP forwarding продолжает работать	0.25	idm-a5	ssh root@10.55.40.20 'systemctl restart rsyslog; systemctl is-active rsyslog'; for h in 10.55.10.1 10.55.20.1 10.55.40.10 10.55.30.10; do ssh root@$h 'systemctl restart rsyslog && systemctl is-active rsyslog'; done; ssh root@10.55.10.1 'logger "A5_RESTART_TEST sh-gw-a5"'; ssh root@10.55.20.1 'logger "A5_RESTART_TEST sz-gw-a5"'; ssh root@10.55.40.10 'logger "A5_RESTART_TEST idm-a5"'; ssh root@10.55.30.10 'logger "A5_RESTART_TEST portal-a5"'; sleep 3; ssh root@10.55.40.20 'grep -F A5_RESTART_TEST /var/log/remote/*.log'	rsyslog активен на всех пяти узлах после restart; новые маркеры A5_RESTART_TEST доставлены в central log для всех четырёх отправителей.	Требует согласования restart с экспертом (--post-reboot допустим). При отказе зависимости классифицировать primary/dependency failure.
A5.7.01	A5.7	nftables enabled/active/persistent на Shanghai gateway	0.25	idm-a5	ssh root@10.55.10.1 'systemctl is-enabled nftables; systemctl is-active nftables; nft list ruleset | head -n40'	nftables enabled и active на sh-gw-a5; ruleset не пустой.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.02	A5.7	nftables enabled/active/persistent на Shenzhen gateway	0.25	idm-a5	ssh root@10.55.20.1 'systemctl is-enabled nftables; systemctl is-active nftables; nft list ruleset | head -n40'	nftables enabled и active на sz-gw-a5; ruleset не пустой.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.03	A5.7	Forwarding default-deny policy реализована на обоих gateway	0.25	idm-a5	ssh root@10.55.10.1 'nft list ruleset | awk "/hook forward/{f=1} f{print} f && /^[[:space:]]*}/{exit}"'; ssh root@10.55.20.1 'nft list ruleset | awk "/hook forward/{f=1} f{print} f && /^[[:space:]]*}/{exit}"'	Forward chain на обоих gateway (полный блок от hook forward до закрывающей скобки) имеет policy drop либо явное финальное правило drop — правило может находиться в любом месте цепочки, не только рядом с hook.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.04	A5.7	Stateful established,related allow присутствует на обоих gateway	0.25	idm-a5	ssh root@10.55.10.1 'nft list ruleset | grep -i "ct state established,related\|ct state.*established"'; ssh root@10.55.20.1 'nft list ruleset | grep -i "ct state established,related\|ct state.*established"'	На обоих gateway присутствует stateful allow для established,related.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.05	A5.7	DNS UDP и TCP/53 к idm-a5/net-a5 разрешены client networks	0.25	idm-a5	ssh root@10.55.10.100 'dig @10.55.40.10 atlas.a5.test SOA +short; dig @10.55.40.10 atlas.a5.test SOA +tcp +short'; ssh root@10.55.20.100 'dig @10.55.40.20 atlas.a5.test SOA +short; dig @10.55.40.20 atlas.a5.test SOA +tcp +short'	Оба клиента получают ответ SOA как по UDP, так и по TCP/53.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.06	A5.7	LDAP StartTLS TCP/389 к idm-a5 разрешён clients	0.25	idm-a5	ssh root@10.55.10.100 'nc -vz -w3 10.55.40.10 389'; ssh root@10.55.20.100 'nc -vz -w3 10.55.40.10 389'	TCP/389 доступен с обоих клиентских сетей (succeeded/open).	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.07	A5.7	HTTPS TCP/443 к portal-a5 разрешён обоим client networks	0.25	idm-a5	ssh root@10.55.10.100 'nc -vz -w3 10.55.30.10 443'; ssh root@10.55.20.100 'nc -vz -w3 10.55.30.10 443'	TCP/443 доступен с обоих клиентских сетей.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.08	A5.7	DHCP relay/server, NTP/123, syslog TCP/514 и management SSH/22 требуемые flows работают	0.25	idm-a5	for h in 10.55.10.1 10.55.20.1 10.55.40.10 10.55.30.10; do echo ===$h===; ssh root@$h 'nc -vz -w3 10.55.40.20 514'; done; ssh root@10.55.10.1 'nc -uvz -w3 10.55.40.10 123'; ssh root@10.55.40.10 'for h in 10.55.10.1 10.55.10.100 10.55.20.1 10.55.20.100 10.55.30.10 10.55.40.20; do ssh -o BatchMode=yes -o ConnectTimeout=4 root@$h "echo ssh-ok"; done'	syslog TCP/514 доступен от всех четырёх required senders к net-a5; NTP UDP/123 доступен к idm-a5; SSH/22 от idm-a5 ко всем управляемым узлам работает (DHCP relay/server flows подтверждены рабочей арендой в A5.3).	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.09	A5.7	WAN-source запрещён к internal service ports в обоих направлениях	0.25	idm-a5	ssh root@10.55.10.1 'for dst in 10.55.40.10 10.55.40.20 10.55.30.10; do for p in 22 53 389 443 514; do echo TCP $dst:$p; nc -s 198.18.55.10 -vz -w2 $dst $p || true; done; done'	Ни одно TCP-соединение с source 198.18.55.10 (WAN) к internal service ports не завершается успешно.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.10	A5.7	Запрещённый WAN→Shanghai flow создаёт A5-SH-DROP и marker приходит central log	0.25	idm-a5	ssh root@10.55.20.1 'nc -s 198.18.55.20 -vz -w3 10.55.10.1 22 || true'; sleep 2; ssh root@10.55.40.20 'grep -H -m3 -F A5-SH-DROP /var/log/remote/sh-gw-a5.log 2>/dev/null | tail -n3'	Central log sh-gw-a5.log содержит запись A5-SH-DROP.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.11	A5.7	Запрещённый WAN→Shenzhen flow создаёт A5-SZ-DROP и marker приходит central log	0.25	idm-a5	ssh root@10.55.10.1 'nc -s 198.18.55.10 -vz -w3 10.55.20.1 22 || true'; sleep 2; ssh root@10.55.40.20 'grep -H -m3 -F A5-SZ-DROP /var/log/remote/sz-gw-a5.log 2>/dev/null | tail -n3'	Central log sz-gw-a5.log содержит запись A5-SZ-DROP.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.7.12	A5.7	Между internal networks отсутствует NAT; source IP сохраняется	0.25	idm-a5	ssh root@10.55.10.1 'nft list ruleset | grep -Ei "masquerade|snat" || true'; ssh root@10.55.20.1 'nft list ruleset | grep -Ei "masquerade|snat" || true'; ssh root@10.55.40.10 'timeout 8 tcpdump -ni any host 10.55.10.100 -c 1' & TCPDUMP_PID=$!; sleep 1; ssh root@10.55.10.100 'nc -vz -w3 10.55.40.10 389 || true'; wait $TCPDUMP_PID 2>/dev/null	В ruleset обоих gateway нет masquerade/SNAT для internal networks; на idm-a5 виден исходный source IP 10.55.10.100, а не адрес gateway.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.01	A5.8	/opt/a5-ansible содержит inventory, ansible.cfg и site.yml	0.25	idm-a5	ssh root@10.55.40.10 'ls -la /opt/a5-ansible; test -f /opt/a5-ansible/ansible.cfg && test -f /opt/a5-ansible/site.yml && { test -f /opt/a5-ansible/inventory || test -f /opt/a5-ansible/inventory.ini || test -d /opt/a5-ansible/inventory; } && echo STRUCT_OK'	Каталог /opt/a5-ansible содержит ansible.cfg, site.yml и inventory; печатается STRUCT_OK.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.02	A5.8	Inventory содержит gateways, clients, servers, all_linux	0.25	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-inventory --graph'	Вывод содержит группы @gateways, @clients, @servers, @all_linux с соответствующими узлами.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.03	A5.8	Ansible connectivity к all_linux успешна	0.25	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible all_linux -m ping'	Все узлы группы all_linux возвращают SUCCESS с pong.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.04	A5.8	Distinct common action #1 из разрешённого списка реализован на нескольких подходящих hosts	0.5	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-playbook site.yml --list-tasks; echo ===DRY-RUN===; ansible-playbook site.yml --check --diff 2>&1 | tail -n 80'	В плейбуке реализована как минимум одна из категорий: (a) установка/проверка общих пакетов на all_linux, (b) /etc/motd с текстом "Managed for A5" через шаблон, (c) настройка Chrony client, (d) rsyslog forwarding, (e) распространение CA-сертификата — применённая к соответствующей host-группе.	Одна category не может быть засчитана повторно в A5.8.04-07: если несколько критериев ссылаются на одну и ту же реализованную категорию, повторная категория получает 0 баллов. При отказе зависимости классифицировать primary/dependency failure.
A5.8.05	A5.8	Distinct common action #2 реализован	0.5	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-playbook site.yml --list-tasks; echo ===DRY-RUN===; ansible-playbook site.yml --check --diff 2>&1 | tail -n 80'	Реализована вторая, отличная от A5.8.04 категория common action из разрешённого списка.	Duplicate category = 0 за этот критерий, если категория совпадает с уже засчитанной в A5.8.04. При отказе зависимости классифицировать primary/dependency failure.
A5.8.06	A5.8	Distinct common action #3 реализован	0.5	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-playbook site.yml --list-tasks; echo ===DRY-RUN===; ansible-playbook site.yml --check --diff 2>&1 | tail -n 80'	Реализована третья, отличная от A5.8.04-05 категория common action из разрешённого списка.	Duplicate category = 0. При отказе зависимости классифицировать primary/dependency failure.
A5.8.07	A5.8	Distinct common action #4 реализован	0.5	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-playbook site.yml --list-tasks; echo ===DRY-RUN===; ansible-playbook site.yml --check --diff 2>&1 | tail -n 80'	Реализована четвёртая, отличная от A5.8.04-06 категория common action из разрешённого списка.	Duplicate category = 0. При отказе зависимости классифицировать primary/dependency failure.
A5.8.08	A5.8	Минимум один Jinja2 template реально используется	0.25	idm-a5	ssh root@10.55.40.10 'find /opt/a5-ansible -name "*.j2"; grep -rn "template:" /opt/a5-ansible/site.yml /opt/a5-ansible/roles 2>/dev/null'	Существует минимум один файл *.j2, на который ссылается задача template: в плейбуке/роли.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.09	A5.8	Минимум один handler вызывается через notify	0.25	idm-a5	ssh root@10.55.40.10 'grep -rn "notify:" /opt/a5-ansible; grep -rn "handlers:" -A6 /opt/a5-ansible/site.yml /opt/a5-ansible/roles 2>/dev/null'	Минимум одна задача использует notify:, указывающий на handler, определённый в секции handlers.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.8.10	A5.8	Второй запуск site.yml успешен и idempotent	0.25	idm-a5	ssh root@10.55.40.10 'cd /opt/a5-ansible && ansible-playbook site.yml | tail -n 40; echo ===SECOND-RUN===; ansible-playbook site.yml | tail -n 40'	Оба запуска завершаются без failed/unreachable; PLAY RECAP второго запуска показывает changed=0 (или минимальные обоснованные изменения) для всех узлов.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.9.01	A5.9	Все обязательные evidence files существуют	0.25	idm-a5	ssh root@10.55.40.10 'for f in network.txt dns.txt dhcp.txt ldap.txt portal.txt ops.txt ansible.txt notes.txt; do test -s /opt/grading/a5/$f && echo "$f OK" || echo "$f MISSING"; done'	Все восемь файлов присутствуют и не пусты (каждая строка заканчивается на OK).	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.9.02	A5.9	Evidence содержит минимальные результаты: DNS failover, LDAP negative tests, portal, logs, firewall, Ansible recap	0.25	idm-a5	ssh root@10.55.40.10 'grep -Ei "SOA|AXFR|secondary" /opt/grading/a5/dns.txt; grep -Ei "anonymous|userPassword|negative" /opt/grading/a5/ldap.txt; grep -Ei "A5 PORTAL READY|secure|erlan" /opt/grading/a5/portal.txt; grep -Ei "A5_READY|A5-SH-DROP|A5-SZ-DROP|chronyc" /opt/grading/a5/ops.txt; grep -Ei "PLAY RECAP|ansible-inventory" /opt/grading/a5/ansible.txt'	Каждый grep находит соответствующее свидетельство: DNS failover, LDAP negative test, portal proof, log markers/firewall drop, Ansible recap.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.9.03	A5.9	Evidence согласуется с live system и не содержит private keys, CA private key или LDAP secrets	0.25	idm-a5	ssh root@10.55.40.10 'grep -RilE "BEGIN (RSA |EC |)PRIVATE KEY|userPassword::|Skill39@A5-Reader" /opt/grading/a5/ 2>/dev/null || echo NO_SECRETS_FOUND'	Печатается NO_SECRETS_FOUND — в evidence нет приватных ключей или паролей в открытом виде.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
A5.9.04	A5.9	notes.txt корректно отражает известные ограничения	0.25	idm-a5	ssh root@10.55.40.10 'cat /opt/grading/a5/notes.txt'	Файл содержит "none" при отсутствии ограничений либо краткое точное описание известных ограничений.	При отказе зависимости выполнить проверку по IP/локально и классифицировать primary/dependency failure. Балл начисляется только за проверяемый результат данного критерия.
